lga_code,lga_name,2021_incr_det_vs,2021_incr_med_vs,2021_incr_high_vs,2022_incr_det_vs,2022_incr_med_vs,2022_incr_high_vs,2023_incr_det_vs,2023_incr_med_vs,2023_incr_high_vs,2024_incr_det_vs,2024_incr_med_vs,2024_incr_high_vs,2025_incr_det_vs,2025_incr_med_vs,2025_incr_high_vs,2026_incr_det_vs,2026_incr_med_vs,2026_incr_high_vs,2027_incr_det_vs,2027_incr_med_vs,2027_incr_high_vs,2028_incr_det_vs,2028_incr_med_vs,2028_incr_high_vs,2029_incr_det_vs,2029_incr_med_vs,2029_incr_high_vs,2030_incr_det_vs,2030_incr_med_vs,2030_incr_high_vs,2031_incr_det_vs,2031_incr_med_vs,2031_incr_high_vs,2032_incr_det_vs,2032_incr_med_vs,2032_incr_high_vs,2033_incr_det_vs,2033_incr_med_vs,2033_incr_high_vs,2034_incr_det_vs,2034_incr_med_vs,2034_incr_high_vs,2035_incr_det_vs,2035_incr_med_vs,2035_incr_high_vs,2021_total_intensity,2022_total_intensity,2023_total_intensity,2024_total_intensity,2025_total_intensity,2026_total_intensity,2027_total_intensity,2028_total_intensity,2029_total_intensity,2030_total_intensity,2031_total_intensity,2032_total_intensity,2033_total_intensity,2034_total_intensity,2035_total_intensity
16200,Parkes (A),50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,320.0,100.0,0.0,60.0,60.0,60.0,60.0,60.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
16260,Parramatta (C),2010.0,1800.0,10.0,2010.0,1800.0,10.0,2010.0,1800.0,10.0,2010.0,1800.0,10.0,2010.0,1800.0,10.0,3120.0,2800.0,20.0,3120.0,2800.0,20.0,3120.0,2800.0,20.0,3120.0,2800.0,20.0,3120.0,2800.0,20.0,4350.0,3900.0,30.0,4350.0,3900.0,30.0,4350.0,3900.0,30.0,4350.0,3900.0,30.0,4350.0,3900.0,30.0,3810.0,3810.0,3810.0,3810.0,3810.0,5940.0,5940.0,5940.0,5940.0,5940.0,8280.0,8280.0,8280.0,8280.0,8280.0
16350,Penrith (C),3730.0,1010.0,0.0,3730.0,1010.0,0.0,3730.0,1010.0,0.0,3730.0,1010.0,0.0,3730.0,1010.0,0.0,5620.0,1530.0,10.0,5620.0,1530.0,10.0,5620.0,1530.0,10.0,5620.0,1530.0,10.0,5620.0,1530.0,10.0,6760.0,1830.0,10.0,6760.0,1830.0,10.0,6760.0,1830.0,10.0,6760.0,1830.0,10.0,6760.0,1830.0,10.0,4750.0,4750.0,4750.0,4750.0,4750.0,7160.0,7160.0,7160.0,7160.0,7160.0,8590.0,8590.0,8590.0,8590.0,8590.0
16380,Port Macquarie-Hastings (A),4030.0,580.0,0.0,4030.0,580.0,0.0,4030.0,580.0,0.0,4030.0,580.0,0.0,4030.0,580.0,0.0,4120.0,600.0,0.0,4120.0,600.0,0.0,4120.0,600.0,0.0,4120.0,600.0,0.0,4120.0,600.0,0.0,3670.0,530.0,0.0,3670.0,530.0,0.0,3670.0,530.0,0.0,3670.0,530.0,0.0,3670.0,530.0,0.0,4620.0,4620.0,4620.0,4620.0,4620.0,4710.0,4710.0,4710.0,4710.0,4710.0,4200.0,4200.0,4200.0,4200.0,4200.0
16400,Port Stephens (A),3490.0,610.0,0.0,3490.0,610.0,0.0,3490.0,610.0,0.0,3490.0,610.0,0.0,3490.0,610.0,0.0,3740.0,650.0,0.0,3740.0,650.0,0.0,3740.0,650.0,0.0,3740.0,650.0,0.0,3740.0,650.0,0.0,3590.0,630.0,0.0,3590.0,630.0,0.0,3590.0,630.0,0.0,3590.0,630.0,0.0,3590.0,630.0,0.0,4100.0,4100.0,4100.0,4100.0,4100.0,4400.0,4400.0,4400.0,4400.0,4400.0,4220.0,4220.0,4220.0,4220.0,4220.0
16490,Queanbeyan-Palerang Regional (A),3350.0,500.0,0.0,3350.0,500.0,0.0,3350.0,500.0,0.0,3350.0,500.0,0.0,3350.0,500.0,0.0,3890.0,580.0,0.0,3890.0,580.0,0.0,3890.0,580.0,0.0,3890.0,580.0,0.0,3890.0,580.0,0.0,3980.0,600.0,0.0,3980.0,600.0,0.0,3980.0,600.0,0.0,3980.0,600.0,0.0,3980.0,600.0,0.0,3850.0,3850.0,3850.0,3850.0,3850.0,4480.0,4480.0,4480.0,4480.0,4480.0,4570.0,4570.0,4570.0,4570.0,4570.0
16550,Randwick (C),500.0,680.0,0.0,500.0,680.0,0.0,500.0,680.0,0.0,500.0,680.0,0.0,500.0,680.0,0.0,910.0,1260.0,0.0,910.0,1260.0,0.0,910.0,1260.0,0.0,910.0,1260.0,0.0,910.0,1260.0,0.0,1230.0,1700.0,0.0,1230.0,1700.0,0.0,1230.0,1700.0,0.0,1230.0,1700.0,0.0,1230.0,1700.0,0.0,1180.0,1180.0,1180.0,1180.0,1180.0,2170.0,2170.0,2170.0,2170.0,2170.0,2930.0,2930.0,2930.0,2930.0,2930.0
16610,Richmond Valley (A),490.0,80.0,0.0,490.0,80.0,0.0,490.0,80.0,0.0,490.0,80.0,0.0,490.0,80.0,0.0,500.0,80.0,0.0,500.0,80.0,0.0,500.0,80.0,0.0,500.0,80.0,0.0,500.0,80.0,0.0,450.0,70.0,0.0,450.0,70.0,0.0,450.0,70.0,0.0,450.0,70.0,0.0,450.0,70.0,0.0,560.0,560.0,560.0,560.0,560.0,570.0,570.0,570.0,570.0,570.0,520.0,520.0,520.0,520.0,520.0
16700,Ryde (C),1270.0,1630.0,0.0,1270.0,1630.0,0.0,1270.0,1630.0,0.0,1270.0,1630.0,0.0,1270.0,1630.0,0.0,2370.0,3070.0,10.0,2370.0,3070.0,10.0,2370.0,3070.0,10.0,2370.0,3070.0,10.0,2370.0,3070.0,10.0,1840.0,2370.0,0.0,1840.0,2370.0,0.0,1840.0,2370.0,0.0,1840.0,2370.0,0.0,1840.0,2370.0,0.0,2900.0,2900.0,2900.0,2900.0,2900.0,5450.0,5450.0,5450.0,5450.0,5450.0,4220.0,4220.0,4220.0,4220.0,4220.0
16900,Shellharbour (C),1740.0,1550.0,0.0,1740.0,1550.0,0.0,1740.0,1550.0,0.0,1740.0,1550.0,0.0,1740.0,1550.0,0.0,2070.0,1850.0,0.0,2070.0,1850.0,0.0,2070.0,1850.0,0.0,2070.0,1850.0,0.0,2070.0,1850.0,0.0,2220.0,1980.0,0.0,2220.0,1980.0,0.0,2220.0,1980.0,0.0,2220.0,1980.0,0.0,2220.0,1980.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3920.0,3920.0,3920.0,3920.0,3920.0,4210.0,4210.0,4210.0,4210.0,4210.0
16950,Shoalhaven (C),7670.0,1880.0,0.0,7670.0,1880.0,0.0,7670.0,1880.0,0.0,7670.0,1880.0,0.0,7670.0,1880.0,0.0,8580.0,2100.0,0.0,8580.0,2100.0,0.0,8580.0,2100.0,0.0,8580.0,2100.0,0.0,8580.0,2100.0,0.0,8420.0,2070.0,0.0,8420.0,2070.0,0.0,8420.0,2070.0,0.0,8420.0,2070.0,0.0,8420.0,2070.0,0.0,9550.0,9550.0,9550.0,9550.0,9550.0,10680.0,10680.0,10680.0,10680.0,10680.0,10490.0,10490.0,10490.0,10490.0,10490.0
17000,Singleton (A),220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,220.0,10.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,60.0,10.0,0.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,60.0,60.0,60.0,60.0,60.0
17040,Snowy Monaro Regional (A),620.0,170.0,0.0,620.0,170.0,0.0,620.0,170.0,0.0,620.0,170.0,0.0,620.0,170.0,0.0,740.0,210.0,0.0,740.0,210.0,0.0,740.0,210.0,0.0,740.0,210.0,0.0,740.0,210.0,0.0,680.0,190.0,0.0,680.0,190.0,0.0,680.0,190.0,0.0,680.0,190.0,0.0,680.0,190.0,0.0,790.0,790.0,790.0,790.0,790.0,950.0,950.0,950.0,950.0,950.0,860.0,860.0,860.0,860.0,860.0
17080,Snowy Valleys (A),70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,130.0,10.0,0.0,90.0,10.0,0.0,90.0,10.0,0.0,90.0,10.0,0.0,90.0,10.0,0.0,90.0,10.0,0.0,70.0,70.0,70.0,70.0,70.0,140.0,140.0,140.0,140.0,140.0,100.0,100.0,100.0,100.0,100.0
17100,Strathfield (A),2610.0,550.0,0.0,2610.0,550.0,0.0,2610.0,550.0,0.0,2610.0,550.0,0.0,2610.0,550.0,0.0,1590.0,340.0,0.0,1590.0,340.0,0.0,1590.0,340.0,0.0,1590.0,340.0,0.0,1590.0,340.0,0.0,1070.0,230.0,0.0,1070.0,230.0,0.0,1070.0,230.0,0.0,1070.0,230.0,0.0,1070.0,230.0,0.0,3160.0,3160.0,3160.0,3160.0,3160.0,1930.0,1930.0,1930.0,1930.0,1930.0,1300.0,1300.0,1300.0,1300.0,1300.0
17150,Sutherland Shire (A),2120.0,3120.0,0.0,2120.0,3120.0,0.0,2120.0,3120.0,0.0,2120.0,3120.0,0.0,2120.0,3120.0,0.0,2430.0,3590.0,0.0,2430.0,3590.0,0.0,2430.0,3590.0,0.0,2430.0,3590.0,0.0,2430.0,3590.0,0.0,1960.0,2880.0,0.0,1960.0,2880.0,0.0,1960.0,2880.0,0.0,1960.0,2880.0,0.0,1960.0,2880.0,0.0,5240.0,5240.0,5240.0,5240.0,5240.0,6020.0,6020.0,6020.0,6020.0,6020.0,4840.0,4840.0,4840.0,4840.0,4840.0
17200,Sydney (C),40.0,30.0,0.0,40.0,30.0,0.0,40.0,30.0,0.0,40.0,30.0,0.0,40.0,30.0,0.0,310.0,280.0,20.0,310.0,280.0,20.0,310.0,280.0,20.0,310.0,280.0,20.0,310.0,280.0,20.0,350.0,310.0,30.0,350.0,310.0,30.0,350.0,310.0,30.0,350.0,310.0,30.0,350.0,310.0,30.0,70.0,70.0,70.0,70.0,70.0,620.0,620.0,620.0,620.0,620.0,690.0,690.0,690.0,690.0,690.0
17310,Tamworth Regional (A),1490.0,550.0,0.0,1490.0,550.0,0.0,1490.0,550.0,0.0,1490.0,550.0,0.0,1490.0,550.0,0.0,1720.0,630.0,0.0,1720.0,630.0,0.0,1720.0,630.0,0.0,1720.0,630.0,0.0,1720.0,630.0,0.0,1710.0,630.0,0.0,1710.0,630.0,0.0,1710.0,630.0,0.0,1710.0,630.0,0.0,1710.0,630.0,0.0,2040.0,2040.0,2040.0,2040.0,2040.0,2350.0,2350.0,2350.0,2350.0,2350.0,2340.0,2340.0,2340.0,2340.0,2340.0
17350,Temora (A),50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,50.0,10.0,0.0,90.0,20.0,0.0,90.0,20.0,0.0,90.0,20.0,0.0,90.0,20.0,0.0,90.0,20.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,100.0,30.0,0.0,60.0,60.0,60.0,60.0,60.0,120.0,120.0,120.0,120.0,120.0,140.0,140.0,140.0,140.0,140.0
17400,Tenterfield (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17420,The Hills Shire (A),6870.0,1090.0,10.0,6870.0,1090.0,10.0,6870.0,1090.0,10.0,6870.0,1090.0,10.0,6870.0,1090.0,10.0,10250.0,1620.0,10.0,10250.0,1620.0,10.0,10250.0,1620.0,10.0,10250.0,1620.0,10.0,10250.0,1620.0,10.0,8630.0,1370.0,10.0,8630.0,1370.0,10.0,8630.0,1370.0,10.0,8630.0,1370.0,10.0,8630.0,1370.0,10.0,7970.0,7970.0,7970.0,7970.0,7970.0,11880.0,11880.0,11880.0,11880.0,11880.0,10020.0,10020.0,10020.0,10020.0,10020.0
17550,Tweed (A),4010.0,480.0,0.0,4010.0,480.0,0.0,4010.0,480.0,0.0,4010.0,480.0,0.0,4010.0,480.0,0.0,3690.0,440.0,0.0,3690.0,440.0,0.0,3690.0,440.0,0.0,3690.0,440.0,0.0,3690.0,440.0,0.0,3100.0,370.0,0.0,3100.0,370.0,0.0,3100.0,370.0,0.0,3100.0,370.0,0.0,3100.0,370.0,0.0,4490.0,4490.0,4490.0,4490.0,4490.0,4140.0,4140.0,4140.0,4140.0,4140.0,3480.0,3480.0,3480.0,3480.0,3480.0
19399,Unincorporated NSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17620,Upper Hunter Shire (A),50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0
17640,Upper Lachlan Shire (A),510.0,10.0,0.0,510.0,10.0,0.0,510.0,10.0,0.0,510.0,10.0,0.0,510.0,10.0,0.0,430.0,10.0,0.0,430.0,10.0,0.0,430.0,10.0,0.0,430.0,10.0,0.0,430.0,10.0,0.0,400.0,10.0,0.0,400.0,10.0,0.0,400.0,10.0,0.0,400.0,10.0,0.0,400.0,10.0,0.0,510.0,510.0,510.0,510.0,510.0,440.0,440.0,440.0,440.0,440.0,410.0,410.0,410.0,410.0,410.0
17650,Uralla (A),40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750,Wagga Wagga (C),1700.0,350.0,0.0,1700.0,350.0,0.0,1700.0,350.0,0.0,1700.0,350.0,0.0,1700.0,350.0,0.0,2100.0,430.0,0.0,2100.0,430.0,0.0,2100.0,430.0,0.0,2100.0,430.0,0.0,2100.0,430.0,0.0,1930.0,400.0,0.0,1930.0,400.0,0.0,1930.0,400.0,0.0,1930.0,400.0,0.0,1930.0,400.0,0.0,2050.0,2050.0,2050.0,2050.0,2050.0,2530.0,2530.0,2530.0,2530.0,2530.0,2330.0,2330.0,2330.0,2330.0,2330.0
17850,Walcha (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17900,Walgett (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17950,Warren (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18020,Warrumbungle Shire (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18050,Waverley (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,120.0,0.0,220.0,120.0,0.0,220.0,120.0,0.0,220.0,120.0,0.0,220.0,120.0,0.0,270.0,140.0,0.0,270.0,140.0,0.0,270.0,140.0,0.0,270.0,140.0,0.0,270.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,350.0,350.0,350.0,420.0,420.0,420.0,420.0,420.0
18100,Weddin (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18200,Wentworth (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18250,Willoughby (C),230.0,150.0,0.0,230.0,150.0,0.0,230.0,150.0,0.0,230.0,150.0,0.0,230.0,150.0,0.0,510.0,320.0,0.0,510.0,320.0,0.0,510.0,320.0,0.0,510.0,320.0,0.0,510.0,320.0,0.0,370.0,230.0,0.0,370.0,230.0,0.0,370.0,230.0,0.0,370.0,230.0,0.0,370.0,230.0,0.0,390.0,390.0,390.0,390.0,390.0,830.0,830.0,830.0,830.0,830.0,600.0,600.0,600.0,600.0,600.0
18350,Wingecarribee (A),3390.0,460.0,0.0,3390.0,460.0,0.0,3390.0,460.0,0.0,3390.0,460.0,0.0,3390.0,460.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3850.0,530.0,0.0,3860.0,3860.0,3860.0,3860.0,3860.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0
18400,Wollondilly (A),3290.0,340.0,0.0,3290.0,340.0,0.0,3290.0,340.0,0.0,3290.0,340.0,0.0,3290.0,340.0,0.0,4710.0,490.0,0.0,4710.0,490.0,0.0,4710.0,490.0,0.0,4710.0,490.0,0.0,4710.0,490.0,0.0,6640.0,690.0,0.0,6640.0,690.0,0.0,6640.0,690.0,0.0,6640.0,690.0,0.0,6640.0,690.0,0.0,3640.0,3640.0,3640.0,3640.0,3640.0,5200.0,5200.0,5200.0,5200.0,5200.0,7330.0,7330.0,7330.0,7330.0,7330.0
18450,Wollongong (C),3260.0,1990.0,0.0,3260.0,1990.0,0.0,3260.0,1990.0,0.0,3260.0,1990.0,0.0,3260.0,1990.0,0.0,4880.0,2990.0,0.0,4880.0,2990.0,0.0,4880.0,2990.0,0.0,4880.0,2990.0,0.0,4880.0,2990.0,0.0,5380.0,3280.0,0.0,5380.0,3280.0,0.0,5380.0,3280.0,0.0,5380.0,3280.0,0.0,5380.0,3280.0,0.0,5260.0,5260.0,5260.0,5260.0,5260.0,7880.0,7880.0,7880.0,7880.0,7880.0,8670.0,8670.0,8670.0,8670.0,8670.0
18500,Woollahra (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,160.0,0.0,280.0,160.0,0.0,280.0,160.0,0.0,280.0,160.0,0.0,280.0,160.0,0.0,380.0,210.0,0.0,380.0,210.0,0.0,380.0,210.0,0.0,380.0,210.0,0.0,380.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,440.0,440.0,440.0,590.0,590.0,590.0,590.0,590.0
18710,Yass Valley (A),1170.0,30.0,0.0,1170.0,30.0,0.0,1170.0,30.0,0.0,1170.0,30.0,0.0,1170.0,30.0,0.0,1150.0,30.0,0.0,1150.0,30.0,0.0,1150.0,30.0,0.0,1150.0,30.0,0.0,1150.0,30.0,0.0,1040.0,20.0,0.0,1040.0,20.0,0.0,1040.0,20.0,0.0,1040.0,20.0,0.0,1040.0,20.0,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,1180.0,1180.0,1180.0,1180.0,1180.0,1070.0,1070.0,1070.0,1070.0,1070.0
20110,Alpine (S),600.0,40.0,0.0,600.0,40.0,0.0,600.0,40.0,0.0,600.0,40.0,0.0,600.0,40.0,0.0,500.0,40.0,0.0,500.0,40.0,0.0,500.0,40.0,0.0,500.0,40.0,0.0,500.0,40.0,0.0,450.0,30.0,0.0,450.0,30.0,0.0,450.0,30.0,0.0,450.0,30.0,0.0,450.0,30.0,0.0,640.0,640.0,640.0,640.0,640.0,540.0,540.0,540.0,540.0,540.0,480.0,480.0,480.0,480.0,480.0
20260,Ararat (RC),210.0,10.0,0.0,210.0,10.0,0.0,210.0,10.0,0.0,210.0,10.0,0.0,210.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,230.0,10.0,0.0,220.0,220.0,220.0,220.0,220.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
20570,Ballarat (C),11660.0,670.0,0.0,11660.0,670.0,0.0,11660.0,670.0,0.0,11660.0,670.0,0.0,11660.0,670.0,0.0,10460.0,600.0,0.0,10460.0,600.0,0.0,10460.0,600.0,0.0,10460.0,600.0,0.0,10460.0,600.0,0.0,9350.0,530.0,0.0,9350.0,530.0,0.0,9350.0,530.0,0.0,9350.0,530.0,0.0,9350.0,530.0,0.0,12340.0,12340.0,12340.0,12340.0,12340.0,11070.0,11070.0,11070.0,11070.0,11070.0,9880.0,9880.0,9880.0,9880.0,9880.0
20660,Banyule (C),1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1090.0,1560.0,0.0,1220.0,1750.0,0.0,1220.0,1750.0,0.0,1220.0,1750.0,0.0,1220.0,1750.0,0.0,1220.0,1750.0,0.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650.0,2970.0,2970.0,2970.0,2970.0,2970.0
20740,Bass Coast (S),4740.0,150.0,0.0,4740.0,150.0,0.0,4740.0,150.0,0.0,4740.0,150.0,0.0,4740.0,150.0,0.0,4470.0,140.0,0.0,4470.0,140.0,0.0,4470.0,140.0,0.0,4470.0,140.0,0.0,4470.0,140.0,0.0,4410.0,140.0,0.0,4410.0,140.0,0.0,4410.0,140.0,0.0,4410.0,140.0,0.0,4410.0,140.0,0.0,4900.0,4900.0,4900.0,4900.0,4900.0,4610.0,4610.0,4610.0,4610.0,4610.0,4540.0,4540.0,4540.0,4540.0,4540.0
20830,Baw Baw (S),5830.0,230.0,0.0,5830.0,230.0,0.0,5830.0,230.0,0.0,5830.0,230.0,0.0,5830.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,5760.0,230.0,0.0,6060.0,6060.0,6060.0,6060.0,6060.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0
20910,Bayside (C),880.0,770.0,0.0,880.0,770.0,0.0,880.0,770.0,0.0,880.0,770.0,0.0,880.0,770.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,830.0,730.0,0.0,1660.0,1660.0,1660.0,1660.0,1660.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0,1570.0
21010,Benalla (RC),650.0,40.0,0.0,650.0,40.0,0.0,650.0,40.0,0.0,650.0,40.0,0.0,650.0,40.0,0.0,520.0,30.0,0.0,520.0,30.0,0.0,520.0,30.0,0.0,520.0,30.0,0.0,520.0,30.0,0.0,410.0,20.0,0.0,410.0,20.0,0.0,410.0,20.0,0.0,410.0,20.0,0.0,410.0,20.0,0.0,680.0,680.0,680.0,680.0,680.0,550.0,550.0,550.0,550.0,550.0,440.0,440.0,440.0,440.0,440.0
21110,Boroondara (C),2780.0,1140.0,0.0,2780.0,1140.0,0.0,2780.0,1140.0,0.0,2780.0,1140.0,0.0,2780.0,1140.0,0.0,2620.0,1070.0,0.0,2620.0,1070.0,0.0,2620.0,1070.0,0.0,2620.0,1070.0,0.0,2620.0,1070.0,0.0,2700.0,1110.0,0.0,2700.0,1110.0,0.0,2700.0,1110.0,0.0,2700.0,1110.0,0.0,2700.0,1110.0,0.0,3920.0,3920.0,3920.0,3920.0,3920.0,3700.0,3700.0,3700.0,3700.0,3700.0,3810.0,3810.0,3810.0,3810.0,3810.0
