lga_code,lga_name,2021_incr_det_ms,2021_incr_med_ms,2021_incr_high_ms,2022_incr_det_ms,2022_incr_med_ms,2022_incr_high_ms,2023_incr_det_ms,2023_incr_med_ms,2023_incr_high_ms,2024_incr_det_ms,2024_incr_med_ms,2024_incr_high_ms,2025_incr_det_ms,2025_incr_med_ms,2025_incr_high_ms,2026_incr_det_ms,2026_incr_med_ms,2026_incr_high_ms,2027_incr_det_ms,2027_incr_med_ms,2027_incr_high_ms,2028_incr_det_ms,2028_incr_med_ms,2028_incr_high_ms,2029_incr_det_ms,2029_incr_med_ms,2029_incr_high_ms,2030_incr_det_ms,2030_incr_med_ms,2030_incr_high_ms,2031_incr_det_ms,2031_incr_med_ms,2031_incr_high_ms,2032_incr_det_ms,2032_incr_med_ms,2032_incr_high_ms,2033_incr_det_ms,2033_incr_med_ms,2033_incr_high_ms,2034_incr_det_ms,2034_incr_med_ms,2034_incr_high_ms,2035_incr_det_ms,2035_incr_med_ms,2035_incr_high_ms
15050,Maitland (C),653.0,191.0,0.0,653.0,191.0,0.0,653.0,191.0,0.0,653.0,191.0,0.0,653.0,191.0,0.0,730.0,214.0,0.0,730.0,214.0,0.0,730.0,214.0,0.0,730.0,214.0,0.0,730.0,214.0,0.0,759.0,222.0,0.0,759.0,222.0,0.0,759.0,222.0,0.0,759.0,222.0,0.0,759.0,222.0,0.0
15240,Mid-Coast (A),349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,349.0,65.0,2.0,305.0,57.0,1.0,305.0,57.0,1.0,305.0,57.0,1.0,305.0,57.0,1.0,305.0,57.0,1.0
15270,Mid-Western Regional (A),70.0,22.0,0.0,70.0,22.0,0.0,70.0,22.0,0.0,70.0,22.0,0.0,70.0,22.0,0.0,76.0,24.0,0.0,76.0,24.0,0.0,76.0,24.0,0.0,76.0,24.0,0.0,76.0,24.0,0.0,77.0,24.0,0.0,77.0,24.0,0.0,77.0,24.0,0.0,77.0,24.0,0.0,77.0,24.0,0.0
15300,Moree Plains (A),58.0,26.0,0.0,58.0,26.0,0.0,58.0,26.0,0.0,58.0,26.0,0.0,58.0,26.0,0.0,59.0,27.0,0.0,59.0,27.0,0.0,59.0,27.0,0.0,59.0,27.0,0.0,59.0,27.0,0.0,58.0,26.0,0.0,58.0,26.0,0.0,58.0,26.0,0.0,58.0,26.0,0.0,58.0,26.0,0.0
15350,Mosman (A),38.0,26.0,1.0,38.0,26.0,1.0,38.0,26.0,1.0,38.0,26.0,1.0,38.0,26.0,1.0,34.0,22.0,1.0,34.0,22.0,1.0,34.0,22.0,1.0,34.0,22.0,1.0,34.0,22.0,1.0,28.0,20.0,0.0,28.0,20.0,0.0,28.0,20.0,0.0,28.0,20.0,0.0,28.0,20.0,0.0
15520,Murray River (A),65.0,1.0,0.0,65.0,1.0,0.0,65.0,1.0,0.0,65.0,1.0,0.0,65.0,1.0,0.0,76.0,1.0,0.0,76.0,1.0,0.0,76.0,1.0,0.0,76.0,1.0,0.0,76.0,1.0,0.0,72.0,1.0,0.0,72.0,1.0,0.0,72.0,1.0,0.0,72.0,1.0,0.0,72.0,1.0,0.0
15560,Murrumbidgee (A),8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
15650,Muswellbrook (A),50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,50.0,8.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0,35.0,6.0,0.0
15700,Nambucca Valley (A),34.0,8.0,0.0,34.0,8.0,0.0,34.0,8.0,0.0,34.0,8.0,0.0,34.0,8.0,0.0,33.0,8.0,0.0,33.0,8.0,0.0,33.0,8.0,0.0,33.0,8.0,0.0,33.0,8.0,0.0,25.0,5.0,0.0,25.0,5.0,0.0,25.0,5.0,0.0,25.0,5.0,0.0,25.0,5.0,0.0
15750,Narrabri (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15800,Narrandera (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15850,Narromine (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15900,Newcastle (C),149.0,214.0,4.0,149.0,214.0,4.0,149.0,214.0,4.0,149.0,214.0,4.0,149.0,214.0,4.0,232.0,334.0,5.0,232.0,334.0,5.0,232.0,334.0,5.0,232.0,334.0,5.0,232.0,334.0,5.0,252.0,362.0,6.0,252.0,362.0,6.0,252.0,362.0,6.0,252.0,362.0,6.0,252.0,362.0,6.0
15950,North Sydney (A),11.0,16.0,7.0,11.0,16.0,7.0,11.0,16.0,7.0,11.0,16.0,7.0,11.0,16.0,7.0,17.0,26.0,10.0,17.0,26.0,10.0,17.0,26.0,10.0,17.0,26.0,10.0,17.0,26.0,10.0,19.0,28.0,11.0,19.0,28.0,11.0,19.0,28.0,11.0,19.0,28.0,11.0,19.0,28.0,11.0
15990,Northern Beaches (A),334.0,117.0,6.0,334.0,117.0,6.0,334.0,117.0,6.0,334.0,117.0,6.0,334.0,117.0,6.0,369.0,129.0,7.0,369.0,129.0,7.0,369.0,129.0,7.0,369.0,129.0,7.0,369.0,129.0,7.0,370.0,129.0,7.0,370.0,129.0,7.0,370.0,129.0,7.0,370.0,129.0,7.0,370.0,129.0,7.0
16100,Oberon (A),5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
16150,Orange (C),190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,190.0,20.0,0.0,174.0,19.0,0.0,174.0,19.0,0.0,174.0,19.0,0.0,174.0,19.0,0.0,174.0,19.0,0.0
16200,Parkes (A),4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0,26.0,12.0,0.0
16260,Parramatta (C),160.0,214.0,29.0,160.0,214.0,29.0,160.0,214.0,29.0,160.0,214.0,29.0,160.0,214.0,29.0,250.0,334.0,45.0,250.0,334.0,45.0,250.0,334.0,45.0,250.0,334.0,45.0,250.0,334.0,45.0,348.0,466.0,62.0,348.0,466.0,62.0,348.0,466.0,62.0,348.0,466.0,62.0,348.0,466.0,62.0
16350,Penrith (C),298.0,121.0,9.0,298.0,121.0,9.0,298.0,121.0,9.0,298.0,121.0,9.0,298.0,121.0,9.0,450.0,182.0,14.0,450.0,182.0,14.0,450.0,182.0,14.0,450.0,182.0,14.0,450.0,182.0,14.0,541.0,218.0,17.0,541.0,218.0,17.0,541.0,218.0,17.0,541.0,218.0,17.0,541.0,218.0,17.0
16380,Port Macquarie-Hastings (A),322.0,70.0,0.0,322.0,70.0,0.0,322.0,70.0,0.0,322.0,70.0,0.0,322.0,70.0,0.0,329.0,71.0,0.0,329.0,71.0,0.0,329.0,71.0,0.0,329.0,71.0,0.0,329.0,71.0,0.0,293.0,64.0,0.0,293.0,64.0,0.0,293.0,64.0,0.0,293.0,64.0,0.0,293.0,64.0,0.0
16400,Port Stephens (A),279.0,73.0,2.0,279.0,73.0,2.0,279.0,73.0,2.0,279.0,73.0,2.0,279.0,73.0,2.0,299.0,78.0,2.0,299.0,78.0,2.0,299.0,78.0,2.0,299.0,78.0,2.0,299.0,78.0,2.0,287.0,75.0,2.0,287.0,75.0,2.0,287.0,75.0,2.0,287.0,75.0,2.0,287.0,75.0,2.0
16490,Queanbeyan-Palerang Regional (A),268.0,60.0,1.0,268.0,60.0,1.0,268.0,60.0,1.0,268.0,60.0,1.0,268.0,60.0,1.0,311.0,70.0,1.0,311.0,70.0,1.0,311.0,70.0,1.0,311.0,70.0,1.0,311.0,70.0,1.0,318.0,71.0,1.0,318.0,71.0,1.0,318.0,71.0,1.0,318.0,71.0,1.0,318.0,71.0,1.0
16550,Randwick (C),40.0,82.0,3.0,40.0,82.0,3.0,40.0,82.0,3.0,40.0,82.0,3.0,40.0,82.0,3.0,73.0,150.0,5.0,73.0,150.0,5.0,73.0,150.0,5.0,73.0,150.0,5.0,73.0,150.0,5.0,98.0,202.0,7.0,98.0,202.0,7.0,98.0,202.0,7.0,98.0,202.0,7.0,98.0,202.0,7.0
16610,Richmond Valley (A),39.0,9.0,0.0,39.0,9.0,0.0,39.0,9.0,0.0,39.0,9.0,0.0,39.0,9.0,0.0,40.0,9.0,0.0,40.0,9.0,0.0,40.0,9.0,0.0,40.0,9.0,0.0,40.0,9.0,0.0,36.0,8.0,0.0,36.0,8.0,0.0,36.0,8.0,0.0,36.0,8.0,0.0,36.0,8.0,0.0
16700,Ryde (C),101.0,195.0,9.0,101.0,195.0,9.0,101.0,195.0,9.0,101.0,195.0,9.0,101.0,195.0,9.0,190.0,367.0,17.0,190.0,367.0,17.0,190.0,367.0,17.0,190.0,367.0,17.0,190.0,367.0,17.0,147.0,284.0,13.0,147.0,284.0,13.0,147.0,284.0,13.0,147.0,284.0,13.0,147.0,284.0,13.0
16900,Shellharbour (C),140.0,185.0,2.0,140.0,185.0,2.0,140.0,185.0,2.0,140.0,185.0,2.0,140.0,185.0,2.0,166.0,220.0,3.0,166.0,220.0,3.0,166.0,220.0,3.0,166.0,220.0,3.0,166.0,220.0,3.0,178.0,237.0,3.0,178.0,237.0,3.0,178.0,237.0,3.0,178.0,237.0,3.0,178.0,237.0,3.0
16950,Shoalhaven (C),614.0,225.0,1.0,614.0,225.0,1.0,614.0,225.0,1.0,614.0,225.0,1.0,614.0,225.0,1.0,686.0,251.0,1.0,686.0,251.0,1.0,686.0,251.0,1.0,686.0,251.0,1.0,686.0,251.0,1.0,674.0,247.0,1.0,674.0,247.0,1.0,674.0,247.0,1.0,674.0,247.0,1.0,674.0,247.0,1.0
17000,Singleton (A),17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,17.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0
17040,Snowy Monaro Regional (A),50.0,20.0,0.0,50.0,20.0,0.0,50.0,20.0,0.0,50.0,20.0,0.0,50.0,20.0,0.0,59.0,25.0,0.0,59.0,25.0,0.0,59.0,25.0,0.0,59.0,25.0,0.0,59.0,25.0,0.0,54.0,22.0,0.0,54.0,22.0,0.0,54.0,22.0,0.0,54.0,22.0,0.0,54.0,22.0,0.0
17080,Snowy Valleys (A),5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0
17100,Strathfield (A),208.0,66.0,0.0,208.0,66.0,0.0,208.0,66.0,0.0,208.0,66.0,0.0,208.0,66.0,0.0,128.0,40.0,0.0,128.0,40.0,0.0,128.0,40.0,0.0,128.0,40.0,0.0,128.0,40.0,0.0,86.0,27.0,0.0,86.0,27.0,0.0,86.0,27.0,0.0,86.0,27.0,0.0,86.0,27.0,0.0
17150,Sutherland Shire (A),170.0,373.0,6.0,170.0,373.0,6.0,170.0,373.0,6.0,170.0,373.0,6.0,170.0,373.0,6.0,194.0,428.0,7.0,194.0,428.0,7.0,194.0,428.0,7.0,194.0,428.0,7.0,194.0,428.0,7.0,157.0,344.0,6.0,157.0,344.0,6.0,157.0,344.0,6.0,157.0,344.0,6.0,157.0,344.0,6.0
17200,Sydney (C),3.0,4.0,8.0,3.0,4.0,8.0,3.0,4.0,8.0,3.0,4.0,8.0,3.0,4.0,8.0,25.0,34.0,62.0,25.0,34.0,62.0,25.0,34.0,62.0,25.0,34.0,62.0,25.0,34.0,62.0,28.0,38.0,69.0,28.0,38.0,69.0,28.0,38.0,69.0,28.0,38.0,69.0,28.0,38.0,69.0
17310,Tamworth Regional (A),119.0,65.0,0.0,119.0,65.0,0.0,119.0,65.0,0.0,119.0,65.0,0.0,119.0,65.0,0.0,137.0,76.0,0.0,137.0,76.0,0.0,137.0,76.0,0.0,137.0,76.0,0.0,137.0,76.0,0.0,136.0,76.0,0.0,136.0,76.0,0.0,136.0,76.0,0.0,136.0,76.0,0.0,136.0,76.0,0.0
17350,Temora (A),4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,8.0,3.0,0.0,8.0,4.0,0.0,8.0,4.0,0.0,8.0,4.0,0.0,8.0,4.0,0.0,8.0,4.0,0.0
17400,Tenterfield (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17420,The Hills Shire (A),550.0,130.0,23.0,550.0,130.0,23.0,550.0,130.0,23.0,550.0,130.0,23.0,550.0,130.0,23.0,820.0,194.0,34.0,820.0,194.0,34.0,820.0,194.0,34.0,820.0,194.0,34.0,820.0,194.0,34.0,691.0,164.0,29.0,691.0,164.0,29.0,691.0,164.0,29.0,691.0,164.0,29.0,691.0,164.0,29.0
17550,Tweed (A),321.0,57.0,4.0,321.0,57.0,4.0,321.0,57.0,4.0,321.0,57.0,4.0,321.0,57.0,4.0,296.0,52.0,3.0,296.0,52.0,3.0,296.0,52.0,3.0,296.0,52.0,3.0,296.0,52.0,3.0,248.0,44.0,3.0,248.0,44.0,3.0,248.0,44.0,3.0,248.0,44.0,3.0,248.0,44.0,3.0
19399,Unincorporated NSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17620,Upper Hunter Shire (A),4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17640,Upper Lachlan Shire (A),40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,40.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,34.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0,32.0,1.0,0.0
17650,Uralla (A),3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750,Wagga Wagga (C),136.0,42.0,0.0,136.0,42.0,0.0,136.0,42.0,0.0,136.0,42.0,0.0,136.0,42.0,0.0,168.0,52.0,0.0,168.0,52.0,0.0,168.0,52.0,0.0,168.0,52.0,0.0,168.0,52.0,0.0,154.0,48.0,0.0,154.0,48.0,0.0,154.0,48.0,0.0,154.0,48.0,0.0,154.0,48.0,0.0
17850,Walcha (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17900,Walgett (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17950,Warren (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18020,Warrumbungle Shire (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18050,Waverley (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,4.0,18.0,14.0,4.0,18.0,14.0,4.0,18.0,14.0,4.0,18.0,14.0,4.0,22.0,17.0,5.0,22.0,17.0,5.0,22.0,17.0,5.0,22.0,17.0,5.0,22.0,17.0,5.0
18100,Weddin (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18200,Wentworth (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18250,Willoughby (C),19.0,18.0,5.0,19.0,18.0,5.0,19.0,18.0,5.0,19.0,18.0,5.0,19.0,18.0,5.0,40.0,38.0,10.0,40.0,38.0,10.0,40.0,38.0,10.0,40.0,38.0,10.0,40.0,38.0,10.0,29.0,28.0,7.0,29.0,28.0,7.0,29.0,28.0,7.0,29.0,28.0,7.0,29.0,28.0,7.0
18350,Wingecarribee (A),272.0,56.0,0.0,272.0,56.0,0.0,272.0,56.0,0.0,272.0,56.0,0.0,272.0,56.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0,308.0,63.0,0.0
18400,Wollondilly (A),263.0,41.0,0.0,263.0,41.0,0.0,263.0,41.0,0.0,263.0,41.0,0.0,263.0,41.0,0.0,376.0,58.0,0.0,376.0,58.0,0.0,376.0,58.0,0.0,376.0,58.0,0.0,376.0,58.0,0.0,531.0,82.0,0.0,531.0,82.0,0.0,531.0,82.0,0.0,531.0,82.0,0.0,531.0,82.0,0.0
18450,Wollongong (C),261.0,238.0,8.0,261.0,238.0,8.0,261.0,238.0,8.0,261.0,238.0,8.0,261.0,238.0,8.0,391.0,357.0,12.0,391.0,357.0,12.0,391.0,357.0,12.0,391.0,357.0,12.0,391.0,357.0,12.0,430.0,392.0,13.0,430.0,392.0,13.0,430.0,392.0,13.0,430.0,392.0,13.0,430.0,392.0,13.0
18500,Woollahra (A),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,2.0,22.0,19.0,2.0,22.0,19.0,2.0,22.0,19.0,2.0,22.0,19.0,2.0,30.0,26.0,3.0,30.0,26.0,3.0,30.0,26.0,3.0,30.0,26.0,3.0,30.0,26.0,3.0
18710,Yass Valley (A),94.0,4.0,0.0,94.0,4.0,0.0,94.0,4.0,0.0,94.0,4.0,0.0,94.0,4.0,0.0,92.0,4.0,0.0,92.0,4.0,0.0,92.0,4.0,0.0,92.0,4.0,0.0,92.0,4.0,0.0,83.0,3.0,0.0,83.0,3.0,0.0,83.0,3.0,0.0,83.0,3.0,0.0,83.0,3.0,0.0
20110,Alpine (S),48.0,5.0,0.0,48.0,5.0,0.0,48.0,5.0,0.0,48.0,5.0,0.0,48.0,5.0,0.0,40.0,4.0,0.0,40.0,4.0,0.0,40.0,4.0,0.0,40.0,4.0,0.0,40.0,4.0,0.0,36.0,4.0,0.0,36.0,4.0,0.0,36.0,4.0,0.0,36.0,4.0,0.0,36.0,4.0,0.0
20260,Ararat (RC),16.0,2.0,0.0,16.0,2.0,0.0,16.0,2.0,0.0,16.0,2.0,0.0,16.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0
20570,Ballarat (C),933.0,80.0,0.0,933.0,80.0,0.0,933.0,80.0,0.0,933.0,80.0,0.0,933.0,80.0,0.0,837.0,72.0,0.0,837.0,72.0,0.0,837.0,72.0,0.0,837.0,72.0,0.0,837.0,72.0,0.0,748.0,64.0,0.0,748.0,64.0,0.0,748.0,64.0,0.0,748.0,64.0,0.0,748.0,64.0,0.0
20660,Banyule (C),87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,87.0,186.0,8.0,98.0,208.0,9.0,98.0,208.0,9.0,98.0,208.0,9.0,98.0,208.0,9.0,98.0,208.0,9.0
20740,Bass Coast (S),380.0,18.0,1.0,380.0,18.0,1.0,380.0,18.0,1.0,380.0,18.0,1.0,380.0,18.0,1.0,358.0,16.0,1.0,358.0,16.0,1.0,358.0,16.0,1.0,358.0,16.0,1.0,358.0,16.0,1.0,352.0,16.0,1.0,352.0,16.0,1.0,352.0,16.0,1.0,352.0,16.0,1.0,352.0,16.0,1.0
20830,Baw Baw (S),466.0,28.0,0.0,466.0,28.0,0.0,466.0,28.0,0.0,466.0,28.0,0.0,466.0,28.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0,460.0,27.0,0.0
20910,Bayside (C),70.0,92.0,9.0,70.0,92.0,9.0,70.0,92.0,9.0,70.0,92.0,9.0,70.0,92.0,9.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0,67.0,87.0,8.0
21010,Benalla (RC),52.0,4.0,0.0,52.0,4.0,0.0,52.0,4.0,0.0,52.0,4.0,0.0,52.0,4.0,0.0,41.0,4.0,0.0,41.0,4.0,0.0,41.0,4.0,0.0,41.0,4.0,0.0,41.0,4.0,0.0,33.0,3.0,0.0,33.0,3.0,0.0,33.0,3.0,0.0,33.0,3.0,0.0,33.0,3.0,0.0
21110,Boroondara (C),223.0,136.0,10.0,223.0,136.0,10.0,223.0,136.0,10.0,223.0,136.0,10.0,223.0,136.0,10.0,210.0,128.0,9.0,210.0,128.0,9.0,210.0,128.0,9.0,210.0,128.0,9.0,210.0,128.0,9.0,216.0,132.0,10.0,216.0,132.0,10.0,216.0,132.0,10.0,216.0,132.0,10.0,216.0,132.0,10.0
21180,Brimbank (C),196.0,272.0,1.0,196.0,272.0,1.0,196.0,272.0,1.0,196.0,272.0,1.0,196.0,272.0,1.0,218.0,302.0,1.0,218.0,302.0,1.0,218.0,302.0,1.0,218.0,302.0,1.0,218.0,302.0,1.0,228.0,315.0,1.0,228.0,315.0,1.0,228.0,315.0,1.0,228.0,315.0,1.0,228.0,315.0,1.0
21270,Buloke (S),3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
21370,Campaspe (S),100.0,8.0,0.0,100.0,8.0,0.0,100.0,8.0,0.0,100.0,8.0,0.0,100.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0,94.0,8.0,0.0
21450,Cardinia (S),952.0,121.0,0.0,952.0,121.0,0.0,952.0,121.0,0.0,952.0,121.0,0.0,952.0,121.0,0.0,1043.0,133.0,0.0,1043.0,133.0,0.0,1043.0,133.0,0.0,1043.0,133.0,0.0,1043.0,133.0,0.0,986.0,125.0,0.0,986.0,125.0,0.0,986.0,125.0,0.0,986.0,125.0,0.0,986.0,125.0,0.0
