state_code,state_name,lga_code,lga_name,SEQ,2021_dw,2026_dw,2031_dw,2036_dw,2041_dw,2046_dw,Unnamed: 6,2021_incr,2022_incr,2023_incr,2024_incr,2025_incr,2026_incr,2027_incr,2028_incr,2029_incr,2030_incr,2031_incr,2032_incr,2033_incr,2034_incr,2035_incr
2,Victoria,23430,Kingston (C) (Vic.),,67622.0,71196.0,74916.0,79196.0,,,,715.0,715.0,715.0,715.0,715.0,744.0,744.0,744.0,744.0,744.0,856.0,856.0,856.0,856.0,856.0
2,Victoria,23670,Knox (C),,62012.0,64803.0,67593.0,70552.0,,,,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,592.0,592.0,592.0,592.0,592.0
2,Victoria,23810,Latrobe (C) (Vic.),,35685.0,37458.0,39154.0,40802.0,,,,355.0,355.0,355.0,355.0,355.0,339.0,339.0,339.0,339.0,339.0,330.0,330.0,330.0,330.0,330.0
2,Victoria,23940,Loddon (S),,4323.0,4379.0,4449.0,4519.0,,,,11.0,11.0,11.0,11.0,11.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
2,Victoria,24130,Macedon Ranges (S),,20630.0,22429.0,24254.0,26404.0,,,,360.0,360.0,360.0,360.0,360.0,365.0,365.0,365.0,365.0,365.0,430.0,430.0,430.0,430.0,430.0
2,Victoria,24210,Manningham (C),,49918.0,52650.0,55350.0,58200.0,,,,546.0,546.0,546.0,546.0,546.0,540.0,540.0,540.0,540.0,540.0,570.0,570.0,570.0,570.0,570.0
2,Victoria,24250,Mansfield (S),,6619.0,7245.0,7842.0,8440.0,,,,125.0,125.0,125.0,125.0,125.0,119.0,119.0,119.0,119.0,119.0,120.0,120.0,120.0,120.0,120.0
2,Victoria,24330,Maribyrnong (C),,40501.0,46919.0,53019.0,59579.0,,,,1284.0,1284.0,1284.0,1284.0,1284.0,1220.0,1220.0,1220.0,1220.0,1220.0,1312.0,1312.0,1312.0,1312.0,1312.0
2,Victoria,24410,Maroondah (C),,46937.0,49651.0,52471.0,55581.0,,,,543.0,543.0,543.0,543.0,543.0,564.0,564.0,564.0,564.0,564.0,622.0,622.0,622.0,622.0,622.0
2,Victoria,24600,Melbourne (C),,103368.0,120113.0,136762.0,153568.0,,,,3349.0,3349.0,3349.0,3349.0,3349.0,3330.0,3330.0,3330.0,3330.0,3330.0,3361.0,3361.0,3361.0,3361.0,3361.0
2,Victoria,24650,Melton (C),,60363.0,82671.0,102271.0,121921.0,,,,4462.0,4462.0,4462.0,4462.0,4462.0,3920.0,3920.0,3920.0,3920.0,3920.0,3930.0,3930.0,3930.0,3930.0,3930.0
2,Victoria,24780,Mildura (RC),,25371.0,26690.0,27950.0,29160.0,,,,264.0,264.0,264.0,264.0,264.0,252.0,252.0,252.0,252.0,252.0,242.0,242.0,242.0,242.0,242.0
2,Victoria,24850,Mitchell (S),,19590.0,25068.0,33545.0,45071.0,,,,1096.0,1096.0,1096.0,1096.0,1096.0,1695.0,1695.0,1695.0,1695.0,1695.0,2305.0,2305.0,2305.0,2305.0,2305.0
2,Victoria,24900,Moira (S),,14948.0,15668.0,16368.0,17068.0,,,,144.0,144.0,144.0,144.0,144.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
2,Victoria,24970,Monash (C),,76463.0,80970.0,86370.0,92270.0,,,,901.0,901.0,901.0,901.0,901.0,1080.0,1080.0,1080.0,1080.0,1080.0,1180.0,1180.0,1180.0,1180.0,1180.0
2,Victoria,25060,Moonee Valley (C),,55115.0,59593.0,64533.0,69693.0,,,,896.0,896.0,896.0,896.0,896.0,988.0,988.0,988.0,988.0,988.0,1032.0,1032.0,1032.0,1032.0,1032.0
2,Victoria,25150,Moorabool (S),,15473.0,17481.0,20101.0,23391.0,,,,402.0,402.0,402.0,402.0,402.0,524.0,524.0,524.0,524.0,524.0,658.0,658.0,658.0,658.0,658.0
2,Victoria,24700,Merri-bek (C),,78310.0,85149.0,93349.0,101689.0,,,,1368.0,1368.0,1368.0,1368.0,1368.0,1640.0,1640.0,1640.0,1640.0,1640.0,1668.0,1668.0,1668.0,1668.0,1668.0
2,Victoria,25340,Mornington Peninsula (S),,93602.0,96833.0,100343.0,104543.0,,,,646.0,646.0,646.0,646.0,646.0,702.0,702.0,702.0,702.0,702.0,840.0,840.0,840.0,840.0,840.0
2,Victoria,25430,Mount Alexander (S),,10141.0,10868.0,11558.0,12248.0,,,,145.0,145.0,145.0,145.0,145.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0
2,Victoria,25490,Moyne (S),,8550.0,9015.0,9453.0,9892.0,,,,93.0,93.0,93.0,93.0,93.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0
2,Victoria,25620,Murrindindi (S),,8349.0,8856.0,9380.0,9905.0,,,,101.0,101.0,101.0,101.0,101.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2,Victoria,25710,Nillumbik (S),,22406.0,23255.0,24155.0,24945.0,,,,170.0,170.0,170.0,170.0,170.0,180.0,180.0,180.0,180.0,180.0,158.0,158.0,158.0,158.0,158.0
2,Victoria,25810,Northern Grampians (S),,6253.0,6370.0,6490.0,6610.0,,,,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
2,Victoria,25900,Port Phillip (C),,63301.0,69550.0,77150.0,86290.0,,,,1250.0,1250.0,1250.0,1250.0,1250.0,1520.0,1520.0,1520.0,1520.0,1520.0,1828.0,1828.0,1828.0,1828.0,1828.0
2,Victoria,25990,Pyrenees (S),,3939.0,4130.0,4303.0,4472.0,,,,38.0,38.0,38.0,38.0,38.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0
2,Victoria,26080,Queenscliffe (B),,2902.0,3022.0,3147.0,3272.0,,,,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
2,Victoria,26170,South Gippsland (S),,17145.0,18138.0,19186.0,20234.0,,,,199.0,199.0,199.0,199.0,199.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
2,Victoria,26260,Southern Grampians (S),,8292.0,8516.0,8696.0,8866.0,,,,45.0,45.0,45.0,45.0,45.0,36.0,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0
2,Victoria,26350,Stonnington (C),,59609.0,64067.0,68367.0,72567.0,,,,892.0,892.0,892.0,892.0,892.0,860.0,860.0,860.0,860.0,860.0,840.0,840.0,840.0,840.0,840.0
2,Victoria,26430,Strathbogie (S),,6164.0,6546.0,6921.0,7296.0,,,,76.0,76.0,76.0,76.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
2,Victoria,26490,Surf Coast (S),,20678.0,22880.0,24506.0,25867.0,,,,440.0,440.0,440.0,440.0,440.0,325.0,325.0,325.0,325.0,325.0,272.0,272.0,272.0,272.0,272.0
2,Victoria,26610,Swan Hill (RC),,9554.0,9819.0,10074.0,10316.0,,,,53.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,48.0
2,Victoria,26670,Towong (S),,3125.0,3222.0,3302.0,3372.0,,,,19.0,19.0,19.0,19.0,19.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,14.0,14.0,14.0
2,Victoria,26700,Wangaratta (RC),,13677.0,14374.0,15024.0,15674.0,,,,139.0,139.0,139.0,139.0,139.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
2,Victoria,26730,Warrnambool (C),,16025.0,16977.0,17979.0,19001.0,,,,190.0,190.0,190.0,190.0,190.0,200.0,200.0,200.0,200.0,200.0,204.0,204.0,204.0,204.0,204.0
2,Victoria,26810,Wellington (S),,23554.0,24823.0,26098.0,27338.0,,,,254.0,254.0,254.0,254.0,254.0,255.0,255.0,255.0,255.0,255.0,248.0,248.0,248.0,248.0,248.0
2,Victoria,26890,West Wimmera (S),,2255.0,2296.0,2322.0,2343.0,,,,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
2,Victoria,26980,Whitehorse (C),,71712.0,78010.0,84060.0,90110.0,,,,1260.0,1260.0,1260.0,1260.0,1260.0,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0,1210.0
2,Victoria,27070,Whittlesea (C),,82993.0,95769.0,108669.0,122319.0,,,,2555.0,2555.0,2555.0,2555.0,2555.0,2580.0,2580.0,2580.0,2580.0,2580.0,2730.0,2730.0,2730.0,2730.0,2730.0
2,Victoria,27170,Wodonga (C),,18214.0,19929.0,21689.0,23455.0,,,,343.0,343.0,343.0,343.0,343.0,352.0,352.0,352.0,352.0,352.0,353.0,353.0,353.0,353.0,353.0
2,Victoria,27260,Wyndham (C),,100363.0,122682.0,142382.0,161932.0,,,,4464.0,4464.0,4464.0,4464.0,4464.0,3940.0,3940.0,3940.0,3940.0,3940.0,3910.0,3910.0,3910.0,3910.0,3910.0
2,Victoria,27350,Yarra (C),,50059.0,56411.0,62860.0,69414.0,,,,1270.0,1270.0,1270.0,1270.0,1270.0,1290.0,1290.0,1290.0,1290.0,1290.0,1311.0,1311.0,1311.0,1311.0,1311.0
2,Victoria,27450,Yarra Ranges (S),,61574.0,64272.0,67232.0,70532.0,,,,540.0,540.0,540.0,540.0,540.0,592.0,592.0,592.0,592.0,592.0,660.0,660.0,660.0,660.0,660.0
2,Victoria,27630,Yarriambiack (S),,3598.0,3628.0,3668.0,3698.0,,,,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0
2,Victoria,29399,Unincorporated Vic,,1054.0,1110.0,1158.0,1202.0,,,,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
